2408.50842167111,1761.74254047149,3109.08753027871,1797.42548551465
2423.64312071221,1784.28149063941,3108.65624368994,1786.54792802103
2310.47967796804,1676.36334166302,2986.95584221743,1688.66719841473
2296.77628025994,1422.92802891838,2984.18334666613,1542.23459841636
2132.39048846003,1316.93097135988,2840.69568486742,1383.61333086228
2051.01574428671,1315.43020149098,2727.43372324056,1340.06344761922
1938.8044248454,1289.98916223497,2722.08840055052,1291.78094624386
1877.46230060335,1284.43173764933,2592.50123402622,1189.5312636534
1800.88163381769,1280.71558333173,2717.88140107387,1217.45699858904
1763.51256089089,1240.54520366522,2592.13170750734,1167.89182336229
1696.12409810798,1199.2864308702,2487.55112693317,1124.62447835719
1743.12423696594,1195.282381604,2343.13786146018,1068.4394722194
1791.39412813384,1169.88373766444,2153.88392706308,985.175849359713
1838.4797439487,1140.36330257242,1983.48888867865,921.407561958339
1798.62952680466,1130.45467389691,1962.21444250018,882.519805534148
1699.04014561164,1087.86768853037,1865.33325522494,801.015128741918
1600.20494631115,1009.29869241232,1809.2465306262,797.812627774664
1571.2509819958,948.973943220422,1654.63367438938,790.427307835866
1572.11672578286,918.650641750605,1676.63821339805,749.427393415595
1587.70059393026,898.278603443036,1606.8727076869,777.032485901703
1644.17977788285,871.469908199761,1603.7333588823,757.670726438632
1768.67851314168,887.805609693176,1677.24227700347,786.128263823227
1878.17242656073,935.251775874522,1682.51775371411,773.729072774856
1961.55425574069,966.693975199976,1684.07144247332,780.685688586616
2004.99904638988,1003.5589302445,1800.84598636155,821.290715462176
2076.19809748645,1008.98382336878,1851.71891544532,829.499595170617
2076.73360771125,991.690187517402,1948.90949178501,825.615049007099
2113.08441902595,990.21790064353,1952.00365618551,865.785035295696
2130.14792304643,976.591149271228,2035.58874497612,918.922446397055
2210.10537715964,1005.70151363082,2143.94982401242,938.635703819342
2349.62524419372,1017.34916028195,2257.4001056547,983.672229683748
2476.59580981045,1028.96063853055,2359.45728716628,1071.45162105558
2673.02874139416,1035.70108181976,2571.25426686487,1138.16330532876
2805.10901800977,1040.99749879985,2577.39446836999,1179.25244037406
2936.49995042726,1065.20365369416,2708.15886926508,1230.31535032023
3052.68294720569,1153.50675026027,2710.57522319403,1268.32956333149
3131.02390037531,1268.63209122216,2829.85211580003,1285.58701189352
3129.28096396068,1285.84831441479,3089.16022253577,1331.97841020649
2933.64434031389,1262.42536984483,3231.67208859041,1374.75502819244
2743.74404463154,1200.66300490567,3227.37901964151,1336.44919643235
2579.8170362746,1142.03317774387,2952.72503315675,1235.55705200393
2386.44593116546,1071.76323166539,2808.08432810272,1169.41643687856
2295.29025198672,1064.80145556384,2694.87848854293,1161.09949390332
2262.63610506017,1031.48043132373,2565.92515823393,1121.85325650724
2316.36312344028,1045.2872252626,2569.17067242499,1121.11964485443
2371.72175630033,1098.44347063213,2701.58337240808,1173.98366503618
2577.96082027703,1188.02831489571,2717.8303078343,1294.07048062101
2809.83053547017,1304.81765818364,2833.68484605578,1401.67597235911
2924.72448034077,1397.67594618439,2852.19494060495,1522.95070983747
3098.98212986802,1541.60252294456,3021.620119764,1693.58416104167
3121.94471347746,1665.84313063944,2886.70525187099,1669.9278150041
3246.82092033755,1835.70261156576,3043.68946556182,1860.61683064854
3291.13180082665,1817.23347319176,3071.18783959437,2067.50227214101
3246.6772751096,1980.97268961018,3180.91357768648,2175.61220010972
3306.46635652646,1919.31724001595,3334.30669470548,2185.46986643935
3322.14030617611,1997.45620064691,3353.15269499444,2172.89956303531
3299.9444040306,2002.48436509429,3516.11827995974,2182.64819426352
3277.26441845438,1929.06733631741,3517.15812029051,2159.13153416349
3164.55873726048,1921.5775152541,3657.68531655892,2163.63932229096
3178.63289732023,1955.95221668959,3834.15974589989,2147.41100585071
3073.14978382962,2045.47290599403,3688.99495369362,2172.65070936967
3088.51531070915,1983.74472490128,3536.73787068038,2153.38906066224
2682.22555972686,1742.64794485241,3175.73476024927,2050.37569013726
2271.79566932599,1453.15842053976,3134.95448496762,1554.32052409545
2014.81810804405,1221.36642947071,2960.8647903725,1270.14331784699
1778.63132926548,1040.31274349752,2569.61021952298,1152.58152782194
1676.44872081244,895.836445630132,2339.35394437257,1110.82488776512
1632.78026512609,791.218091037548,2131.38697241178,1056.01346350621
1604.87291457161,776.241307977765,2023.47808238,1052.13033155624
1636.98609621933,812.16893202171,1943.12627165369,1050.34093027935
1822.41766203013,862.838010079833,2139.96279038925,1109.75088636689
2020.23793029279,992.870343236997,2260.27914324668,1110.89938477827
2034.60891871488,1031.20490867972,2264.13187334743,1110.89938477827
2169.99189369728,1046.04641044904,2259.85977548171,1110.04576427404
2106.18968934603,1093.79520073098,2354.37295715594,1157.72407211447
2039.1179063328,1167.87223997297,2479.38854853759,1202.3765268445
2087.90644302227,1235.1177025313,2585.5281132006,1222.93996849233
2157.71929889881,1369.9946276824,2717.54848874529,1275.43118469085
2175.23851651209,1414.09645657962,2730.70677469868,1343.10054346719
2204.84621691447,1327.90186644511,2854.78838016432,1392.16690149845
2285.43309668797,1428.88378205604,2884.74819852849,1393.80649570091
2415.98557155764,1496.44733928632,2908.92679899643,1440.48266774181
2389.92398903125,1580.4970854852,3047.97398809596,1529.62283916254
2415.58356861704,1706.29637236979,3063.06477319434,1569.8753648664
2305.61889425624,1672.03842035404,2929.20681229714,1563.73770506294
2230.66638915662,1605.79210146493,2924.64513673862,1383.44730286206
2143.90376594042,1348.40565154902,2860.17913567441,1196.19694323209
1795.52192962674,1161.51823249616,2730.13595357976,1094.41320487082
1468.75244165351,989.702211437936,2357.98599066053,1007.33799266849
1302.50321726074,884.963269053047,2138.27650256954,916.654919987395
1246.396534357,760.858040919472,2018.15801355721,878.872022233554
1170.20159270108,689.74265028049,1831.46492735062,839.366220345423
1207.43894245963,648.456444495799,1750.62495397831,839.124779841053
1266.24940911927,688.023291337779,1752.77469808738,849.613698962806
1298.22132241135,751.878355201135,1675.73577710257,1040.33467726235
1223.84156754389,826.286158227239,1772.56639741468,1088.9885750299
1232.7241048616,923.226194975999,1690.18029087405,1107.47358240714
1266.5660207711,953.876079460464,1696.03980808364,1107.47358240714
1265.16955781368,964.517011374473,1709.8764151897,1225.5637669685
1290.32917344812,904.20281350547,1715.773627128,1149.73234883044
1304.89732604975,853.281367089859,1699.72032472506,1082.3260361302
1331.62377080532,860.185768044578,1704.77379901794,1039.73547083513
1423.75558000095,869.873776910155,1717.0171778738,1033.07474146262
1395.90747383883,893.916139902809,1807.52503490733,1040.86329043218
1446.62073289921,946.678502860821,1722.16191729127,1030.22372099497
1328.28053301978,927.550390557199,1714.25178937919,955.890375969318
1310.90783671493,801.254632624471,1609.42497516987,899.557961875167
1306.64529178811,781.891961189643,1526.6051686453,890.609415026641
1237.56246308432,768.485283216648,1463.61971827975,896.557050776344
1222.46839909023,736.924079010988,1458.56155391118,853.544143606718
1185.39846040632,687.324832332843,1448.01684232353,804.891825922181
1128.24511640341,609.209340649252,1362.49922749181,765.439906482496
1101.86078014851,583.142022890855,1288.87991550381,724.723890260523
1084.47321096557,530.721901604782,1282.97084924832,737.856363438823
1092.01597829165,512.632004803139,1284.13914506653,742.418759645442
1128.77278070337,506.661348598883,1281.92844527279,765.634266529444
1145.99260772204,505.231954382228,1157.41962586754,731.294869213436
1144.60366494354,502.944077420714,1158.86156737553,775.040461565525
1181.96435780515,525.918936596201,1162.62667266489,810.990534087183
1202.51348894754,542.51072795379,1229.69474280656,788.505020763421
1211.23675605699,526.189274109449,1226.82945781808,780.547023488315
1181.94720230737,537.983006263904,1228.00591899436,797.816825618477
1138.49340444814,523.757283238638,1227.85180854938,806.290484769911
1144.02529562331,506.481966124821,1228.83874960538,805.043498924021
1130.03122102408,509.424993810854,1161.76251786096,801.586639212955
1124.67495455109,483.08568759079,1223.28350809346,770.775407478278
1108.4127140055,455.83074186474,1279.14145671654,802.744040688833
1116.64521309561,450.773923246016,1277.84664365514,806.011640807787
1135.38164137327,445.238628320342,1113.77018441742,792.625265463596
1167.11670231359,433.155045854806,1108.30593600899,766.251676838149
1158.85096280729,419.432740071267,1027.69612029378,786.436264860269
1193.15967719113,412.807252532663,1060.70107157726,722.98176686159
1124.34212661184,411.984635966911,1061.816991293,722.874427971419
1231.41502548664,404.939902123975,1058.71897816439,699.040947158657
1199.03956668539,395.087885559895,1021.79622872242,653.213370219734
1176.0918168025,387.25855234109,1021.14172863256,653.598513851265
1215.5671323913,367.231632706134,1020.5178382289,646.997259307865
